OS,Device status,Name,Client security status,Patch status,Available patches count,Customer,Device Group,Logged in user,Owner,Last Activity,OS name,OS version,CCS version,CCC version,External IP,Internal IP,AD\LDAP,Domain\Workgroup,Model,Processor,Serial Number,System Model,System Manufacturer,Ownership Type,Registered,Local Time Zone,Service Pack,Reboot Time,Reboot Reason,CPU usage - %,CPU frequency,RAM usage - %,RAM usage - MB,Total RAM,Network Usage,Disk free - GB,Disk used - GB,Security Profiles
Windows,Offline,TimLin-5310,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Tim_Lin,ethan,2022/02/13 03:38:39 PM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,1.34.61.229,192.168.8.139,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8494YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/11/30 09:45:12 AM,UTC +08:00,N/A,2022/02/09 11:55:59 PM,The process C:\Windows\system32\winlogon.exe (TIMLIN-5310) has initiated the 電源關閉 of computer TIMLIN-5310 on behalf of user OTSUKATW\Tim_Lin for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 電源關閉.  Comment: .,59,2208,55.07,4337,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:175.4,C:68.1,otsuka_no_fw
Windows,Online,Louise_Hunang,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\louise_huang,arslan,2022/02/14 11:29:33 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.9.0.8649,6.43.41148.21120,219.71.195.115,192.168.5.96,192.168.1.11,otsukatw.corp,Latitude 7390 2-in-1,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,8K0ZYW2,Latitude 7390 2-in-1,Dell Inc.,未指定,2021/11/23 11:32:59 AM,UTC +08:00,N/A,2022/02/12 11:48:40 PM,The process C:\Windows\System32\RuntimeBroker.exe (LOUISE_HUNANG) has initiated the 重新啟動 of computer LOUISE_HUNANG on behalf of user OTSUKATW\louise_huang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,67,1896,53.6,4326,8071,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:34.6|D:159.2,C:94.4|D:198.7,otsuka_no_fw
Windows,Offline,Hothwang,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Hothwang,ethan,2022/02/14 10:37:41 AM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.4.0.8311,6.43.41148.21120,60.249.150.205,"10.30.30.4,192.168.107.102",192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4494YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/11/02 10:09:13 AM,UTC +08:00,N/A,2022/02/07 02:56:09 PM,The process C:\WINDOWS\system32\winlogon.exe (HOTHWANG) has initiated the 關機 of computer HOTHWANG on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,17,2208,52.55,4136,7871,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:111.5,C:129.8,otsuka_no_fw
Windows,Offline,FA-Vicky-500G,未安裝用戶端安全性,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Vicky,ethan,2022/02/14 10:12:03 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,,6.43.41148.21120,118.163.114.187,192.168.111.143,192.168.111.2,otsukatw.corp,OptiPlex 9010,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz,GNCBXX1,OptiPlex 9010,Dell Inc.,未指定,2021/10/28 03:50:51 PM,UTC +08:00,N/A,2022/02/05 12:13:02 AM,The process C:\WINDOWS\system32\svchost.exe (FA-VICKY-500G) has initiated the 重新啟動 of computer FA-VICKY-500G on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,41,3401,17.69,1429,8078,"Intel(R) 82579LM Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:193.7|D:130|E:0|F:0|G:0|H:0|L:0,C:53.5|D:98.5|E:0|F:0|G:0|H:0|L:0,otsuka_no_fw
Windows,Offline,KarenYeh-5310-1,安全,提供非關鍵修補程式,4,Default Customer,Default Group - Default Customer,OTSUKATW\Karen_Yeh,ethan,2022/02/11 10:23:21 PM,Microsoft Windows 11 專業版 (x64),10.0.22000,12.4.0.8311,6.43.41148.21120,101.3.125.93,"10.30.30.14,192.168.0.102",192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,F194YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/10/21 03:27:51 PM,UTC +08:00,N/A,2022/02/09 10:54:34 PM,Normal shutdown without log.,59,2208,51.17,4030,7875,"Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:126.3,C:115.1,otsuka_no_fw
Windows,Offline,AndyChen-5310,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Andy_Chen,ethan,2022/02/12 02:34:45 PM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.4.0.8311,6.42.40901.21091,111.243.33.174,"10.30.30.4,192.168.0.15",192.168.1.11,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,G394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/10/18 01:55:21 PM,UTC +08:00,N/A,2022/02/07 10:07:36 PM,The process C:\Windows\System32\RuntimeBroker.exe (ANDYCHEN-5310) has initiated the 重新啟動 of computer ANDYCHEN-5310 on behalf of user OTSUKATW\Andy_Chen for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,0,2208,46.37,3661,7895,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:172.9,C:68.5,otsuka_no_fw
Windows,Online,KevinLin-7390,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Kevin_Lin,ethan,2022/02/14 11:31:30 AM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.4.0.8311,6.43.41148.21120,61.222.133.33,192.168.5.92,192.168.1.11,otsukatw.corp,Latitude 7390 2-in-1,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,3S8YYW2,Latitude 7390 2-in-1,Dell Inc.,未指定,2021/10/18 01:18:33 PM,UTC +08:00,N/A,2022/01/25 01:02:25 AM,The process C:\Windows\System32\RuntimeBroker.exe (KEVINLIN-7390) has initiated the 電源關閉 of computer KEVINLIN-7390 on behalf of user OTSUKATW\kevin_lin for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,27,1896,47.72,3851,8070,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:95.7|D:69.4,C:66.6|D:10.6,otsuka_no_fw
Windows,Online,JayChin-5310,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Jay_Chin,ethan,2022/02/14 11:34:10 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,115.43.229.215,192.168.1.102,192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,1394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/10/18 09:42:16 AM,UTC +08:00,N/A,2022/02/09 05:30:44 PM,The process C:\WINDOWS\system32\winlogon.exe (JAYCHIN-5310) has initiated the 關機 of computer JAYCHIN-5310 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,75,2208,46.4,3654,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:154.7,C:87.9,otsuka_no_fw
Windows,Offline,alven_kuo,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Alven_Kuo,ethan,2022/02/11 01:34:47 PM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,150.116.197.47,"10.30.30.11,192.168.0.136",192.168.1.11,otsukatw.corp,Latitude 5300 2-in-1,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,JYVJNT2,Latitude 5300 2-in-1,Dell Inc.,未指定,2021/10/08 02:00:52 PM,UTC +08:00,N/A,2022/02/08 05:46:54 PM,The process C:\Windows\System32\RuntimeBroker.exe (ALVEN_KUO) has initiated the 重新啟動 of computer ALVEN_KUO on behalf of user OTSUKATW\Alven_Kuo for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,43,1800,46.95,3747,7980,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:117.1|D:60.7,C:51.8|D:12.8,otsuka_no_fw
Windows,Offline,Dell_Alison,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Alison_Lee,ethan,2022/02/11 10:24:23 PM,Microsoft Windows 11 專業版 (x64),10.0.22000,12.4.0.8311,6.43.41148.21120,123.192.160.196,192.168.0.22,192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,61VC963,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/10/06 03:08:17 PM,UTC +08:00,N/A,2022/02/11 10:01:52 PM,The process C:\Users\ALISON~1\AppData\Local\Temp\{AC1F84D5-8190-4428-AE75-1A7547644E4E}\.cr\HiCOS_Client.exe (DELL_ALISON) has initiated the 重新啟動 of computer DELL_ALISON on behalf of user OTSUKATW\Alison_Lee for the following reason: 應用程式: 安裝 (計劃之中).  Reason Code: 0x80040002.  Shutdown Type: 重新啟動.  Comment: .,40,2208,56.71,4466,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:360.3|D:440.3,C:84.7|D:67.1,otsuka_no_fw
Windows,Offline,Ariel-Wang-5310,安全,提供非關鍵修補程式,3,Default Customer,Default Group - Default Customer,OTSUKATW\Ariel_Wang,ethan,2022/02/11 08:29:56 PM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.4.0.8311,6.43.41148.21120,60.249.119.220,"10.30.30.12,172.20.10.5",192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,3594YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/09/30 03:53:01 PM,UTC +08:00,N/A,2022/02/10 09:37:16 AM,The process C:\Windows\System32\RuntimeBroker.exe (ARIEL-WANG-5310) has initiated the 重新啟動 of computer ARIEL-WANG-5310 on behalf of user OTSUKATW\Ariel_Wang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,85,2208,56.13,4420,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:317.1,C:168.4,otsuka_no_fw
Windows,Online,Joanne-5310,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Joanne_Tung,ethan,2022/02/14 11:28:29 AM,Microsoft Windows 11 專業版 (x64),10.0.22000,12.4.0.8311,6.43.41148.21120,114.39.160.93,"10.30.30.4,172.20.10.5",192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,1494YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/09/15 11:25:19 AM,UTC +08:00,N/A,2022/02/09 10:30:07 PM,The process C:\WINDOWS\system32\MoNotificationUx.exe (JOANNE-5310) has initiated the 重新啟動 of computer JOANNE-5310 on behalf of user OTSUKATW\Joanne_Tung for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,14,2208,42.15,3318,7871,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:165,C:76.4,otsuka_no_fw
Windows,Online,ShinyiHsu-5310,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\ShinyiHsu,ethan,2022/02/14 11:23:49 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.4.0.8311,6.43.41148.21120,118.163.125.1,192.168.5.74,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4594YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/09/09 03:35:48 PM,UTC +08:00,N/A,2022/02/09 05:24:58 PM,The process C:\WINDOWS\system32\winlogon.exe (SHINYIHSU-5310) has initiated the 關機 of computer SHINYIHSU-5310 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,42,2208,49.73,3916,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:80.4|D:176.6,C:94.2|D:134.4,otsuka_no_fw
Windows,Online,Shiny-5300-1T,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Shiny.Huang,ethan,2022/02/14 11:21:57 AM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.4.0.8311,6.43.41148.21120,118.163.125.1,192.168.5.86,192.168.1.11,otsukatw.corp,Latitude 5300 2-in-1,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,FGVJHT2,Latitude 5300 2-in-1,Dell Inc.,未指定,2021/09/08 04:59:18 PM,UTC +08:00,N/A,2022/02/11 04:04:27 PM,The process C:\Windows\System32\RuntimeBroker.exe (SHINY-5300-1T) has initiated the 重新啟動 of computer SHINY-5300-1T on behalf of user OTSUKATW\Shiny.Huang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,32,1896,27.19,4394,16162,"Realtek USB GbE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:135.9|D:583.9|V:571.7,C:85.4|D:147.4|V:382.1,otsuka_no_fw_For_IT
Windows,Offline,Richie_wu,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\richie_wu,ethan,2022/02/13 09:33:38 PM,Microsoft Windows 11 專業版 (x64),10.0.22000,12.4.0.8311,6.43.41148.21120,36.238.75.92,192.168.1.106,192.168.1.10,otsukatw.corp,Latitude 5300 2-in-1,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,4ZVJNT2,Latitude 5300 2-in-1,Dell Inc.,未指定,2021/09/08 03:00:50 PM,UTC +08:00,N/A,2022/02/12 10:43:25 AM,The process C:\Windows\System32\RuntimeBroker.exe (RICHIE_WU) has initiated the 電源關閉 of computer RICHIE_WU on behalf of user OTSUKATW\richie_wu for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,68,1800,53.67,4283,7980,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:85.7|D:40.9|E:22.6,C:77.1|D:36.6|E:7.8,otsuka_no_fw
Windows,Online,DavidKan,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,N/A,ethan,2022/02/14 11:29:28 AM,Microsoft Windows 10 專業版 (x64),10.0.18363,12.4.0.8311,6.43.41148.21120,60.250.52.83,192.168.113.56,192.168.111.2,otsukatw.corp,XPS M1330                       ,Intel(R) Core(TM)2 Duo CPU     T7100  @ 1.80GHz,DN4CR1S,XPS M1330                       ,Dell Inc.,未指定,2021/08/24 03:54:30 PM,UTC +08:00,N/A,2022/02/08 02:40:58 PM,‎2022/‎2/‎8 上 下午 02:15:06 的系統上次發生意外的關機。.,97,1801,62.81,1280,2038,"Broadcom NetLink (TM) Fast Ethernet - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wireless WiFi Link 4965AGN Driver - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:61.2|D:20.4|E:0,C:39.3|D:0.1|E:0,otsuka_no_fw
Windows,Offline,MichelleCheng,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,MICHELLECHENG\Administrator,ethan,2022/01/10 09:08:36 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.42.40901.21091,118.163.125.1,192.168.5.83,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,5294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/08/11 04:24:47 PM,UTC +08:00,N/A,2022/01/04 10:57:04 AM,The process C:\Windows\system32\winlogon.exe (MICHELLECHENG) has initiated the 關機 of computer MICHELLECHENG on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,36,2208,45.59,3590,7875,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:24.9|D:125.1,C:89.8|D:1.6,otsuka_no_fw
Windows,Offline,MinaWei-5300,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Mina_Wei,ethan,2022/02/14 11:25:03 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,123.205.12.126,172.20.10.10,192.168.1.11,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,2294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2021/08/11 02:11:25 PM,UTC +08:00,N/A,2022/02/09 11:09:05 PM,The process C:\Windows\System32\RuntimeBroker.exe (MINAWEI-5300) has initiated the 電源關閉 of computer MINAWEI-5300 on behalf of user OTSUKATW\Mina_Wei for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,34,2208,46.32,3648,7875,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:97,C:144.3,otsuka_no_fw
